Date,Open,High,Low,Close,Volume,Adjusted Close
1998-12-11,429.49,430.81,426.45,429.2,26830000.0,429.2
1998-12-10,436.35,436.35,429.27,429.49,26700000.0,429.49
1998-12-09,428.34,436.8,428.11,436.35,25400000.0,436.35
1998-12-08,431.51,432.12,424.85,428.34,28180000.0,428.34
1998-12-07,428.15,432.83,426.03,431.51,22340000.0,431.51
1998-12-04,421.58,429.01,421.48,428.15,28560000.0,428.15
1998-12-03,426.22,426.26,421.26,421.58,33770000.0,421.58
1998-12-02,434.17,434.17,424.88,426.22,25900000.0,426.22
1998-12-01,443.34,443.34,433.31,434.17,32150000.0,434.17
1998-11-30,455.9,455.9,443.34,443.34,32360000.0,443.34
1998-11-27,438.11,456.8,438.11,455.9,13110000.0,455.9
1998-11-25,437.63,441.64,436.83,438.11,20950000.0,438.11
1998-11-24,441.51,441.93,436.77,437.63,30610000.0,437.63
1998-11-23,441.16,442.82,437.89,441.51,33100000.0,441.51
1998-11-20,433.27,441.19,433.27,441.16,25110000.0,441.16
1998-11-19,438.53,441.16,432.09,433.27,27860000.0,433.27
1998-11-18,436.8,439.94,435.2,438.53,25280000.0,438.53
1998-11-17,442.63,443.72,436.45,436.8,28800000.0,436.8
1998-11-16,445.87,445.93,439.17,442.63,23720000.0,442.63
1998-11-13,442.82,448.24,441.67,445.87,21570000.0,445.87
1998-11-12,431.26,444.91,431.26,442.82,24510000.0,442.82
1998-11-11,432.73,436.77,429.56,431.26,29200000.0,431.26
1998-11-10,441.58,441.74,432.7,432.73,35160000.0,432.73
1998-11-09,448.72,448.72,439.97,441.58,24730000.0,441.58
1998-11-06,448.05,449.33,446.38,448.72,26700000.0,448.72
1998-11-05,445.32,448.08,437.99,448.05,29270000.0,448.05
1998-11-04,445.9,449.04,443.72,445.32,35120000.0,445.32
1998-11-03,441.64,447.02,441.54,445.9,28730000.0,445.9
1998-11-02,435.07,444.84,435.07,441.64,29460000.0,441.64
1998-10-30,432.25,437.86,432.25,435.07,36800000.0,435.07
1998-10-29,427.41,432.51,427.38,432.25,26980000.0,432.25
1998-10-28,432.09,433.59,425.97,427.41,22650000.0,427.41
1998-10-27,435.55,443.72,431.83,432.09,32380000.0,432.09
1998-10-26,430.17,438.98,430.17,435.55,24780000.0,435.55
1998-10-23,431.22,432.15,428.08,430.17,22760000.0,430.17
1998-10-22,440.0,440.07,428.05,431.22,30240000.0,431.22
1998-10-21,445.52,445.65,439.27,440.0,28190000.0,440.0
1998-10-20,441.09,447.22,441.09,445.52,40350000.0,445.52
1998-10-19,449.01,450.77,438.92,441.09,27970000.0,441.09
1998-10-16,450.07,452.54,448.88,449.01,35670000.0,449.01
1998-10-15,443.21,453.4,436.32,450.07,40130000.0,450.07
1998-10-14,441.93,448.53,441.93,443.21,25130000.0,443.21
1998-10-13,442.66,447.12,441.22,441.93,24040000.0,441.93
1998-10-12,438.53,444.56,438.53,442.66,26940000.0,442.66
1998-10-09,434.14,439.81,429.85,438.53,31840000.0,438.53
1998-10-08,445.77,445.93,429.78,434.14,49690000.0,434.14
1998-10-07,449.49,450.77,441.29,445.77,38520000.0,445.77
1998-10-06,447.73,452.22,447.73,449.49,31660000.0,449.49
1998-10-05,445.2,449.94,442.57,447.73,31850000.0,447.73
1998-10-02,431.29,447.28,431.26,445.2,35780000.0,445.2
1998-10-01,440.84,446.03,430.84,431.29,38490000.0,431.29
1998-09-30,459.14,459.14,440.84,440.84,32060000.0,440.84
1998-09-29,452.18,459.14,449.91,459.14,33950000.0,459.14
1998-09-28,450.42,455.8,450.42,452.18,27560000.0,452.18
1998-09-25,448.21,456.29,446.35,450.42,29380000.0,450.42
1998-09-24,457.05,457.05,446.13,448.21,34220000.0,448.21
1998-09-23,434.36,457.05,434.36,457.05,37870000.0,457.05
1998-09-22,439.3,439.88,433.59,434.36,24880000.0,434.36
1998-09-21,438.11,442.73,429.4,439.3,22360000.0,439.3
1998-09-18,434.59,438.18,428.21,438.11,25290000.0,438.11
1998-09-17,438.98,438.98,432.76,434.59,29190000.0,434.59
1998-09-16,438.82,438.98,431.67,438.98,29280000.0,438.98
1998-09-15,435.9,439.17,432.76,438.82,25390000.0,438.82
1998-09-14,432.7,441.19,432.67,435.9,27920000.0,435.9
1998-09-11,421.38,433.37,419.43,432.7,40620000.0,432.7
1998-09-10,416.51,426.29,411.77,421.38,40820000.0,421.38
1998-09-09,420.42,421.03,413.66,416.51,28150000.0,416.51
1998-09-08,408.79,420.74,408.79,420.42,36110000.0,420.42
1998-09-04,398.15,412.03,398.15,408.79,37620000.0,408.79
1998-09-03,396.87,398.73,389.98,398.15,40260000.0,398.15
1998-09-02,402.64,404.69,395.94,396.87,36230000.0,396.87
1998-09-01,390.71,404.85,388.12,402.64,60790000.0,402.64
1998-08-31,400.74,409.08,390.55,390.71,50210000.0,390.71
1998-08-28,404.21,406.64,400.01,400.74,48490000.0,400.74
1998-08-27,416.45,416.45,403.76,404.21,53540000.0,404.21
1998-08-26,425.65,425.65,415.62,416.45,29100000.0,416.45
1998-08-25,428.69,433.66,423.85,425.65,28190000.0,425.65
1998-08-24,433.69,434.59,425.84,428.69,21470000.0,428.69
1998-08-21,438.95,438.95,422.95,433.69,35940000.0,433.69
1998-08-20,435.36,440.87,433.63,438.95,25850000.0,438.95
1998-08-19,432.34,436.0,432.34,435.36,26370000.0,435.36
1998-08-18,429.65,433.82,428.02,432.34,26560000.0,432.34
1998-08-17,424.81,429.88,423.79,429.65,27160000.0,429.65
1998-08-14,422.44,429.75,422.19,424.81,24960000.0,424.81
1998-08-13,420.29,425.45,420.26,422.44,26900000.0,422.44
1998-08-12,416.74,421.03,415.97,420.29,26650000.0,420.29
1998-08-11,408.15,417.44,407.7,416.74,34210000.0,416.74
1998-08-10,415.94,415.94,407.22,408.15,19780000.0,408.15
1998-08-07,406.71,423.24,406.35,415.94,31110000.0,415.94
1998-08-06,412.54,412.54,402.92,406.71,32630000.0,406.71
1998-08-05,415.58,416.35,403.85,412.54,46470000.0,412.54
1998-08-04,423.76,428.88,415.58,415.58,42940000.0,415.58
1998-08-03,432.34,432.38,423.05,423.76,28690000.0,423.76
1998-07-31,442.12,442.12,430.42,432.34,28380000.0,432.34
1998-07-30,438.34,444.36,438.34,442.12,28190000.0,442.12
1998-07-29,437.6,439.2,433.4,438.34,24670000.0,438.34
1998-07-28,439.68,439.68,429.84,437.6,31230000.0,437.6
1998-07-27,439.88,440.16,434.94,439.68,27100000.0,439.68
1998-07-24,438.98,441.54,435.87,439.88,28240000.0,439.88
1998-07-23,451.7,451.99,438.98,438.98,31960000.0,438.98
1998-07-22,447.22,452.79,446.25,451.7,28230000.0,451.7
1998-07-21,447.86,452.76,446.77,447.22,26310000.0,447.22
1998-07-20,453.82,454.59,446.73,447.86,23570000.0,447.86
1998-07-17,456.54,457.57,452.89,453.82,23280000.0,453.82
1998-07-16,455.84,456.54,452.95,456.54,29780000.0,456.54
1998-07-15,454.84,460.04,453.66,455.84,28310000.0,455.84
1998-07-14,444.84,455.16,444.84,454.84,27580000.0,454.84
1998-07-13,454.39,454.88,444.49,444.84,24640000.0,444.84
1998-07-10,457.22,458.88,453.43,454.39,25940000.0,454.39
1998-07-09,469.07,469.07,455.45,457.22,23720000.0,457.22
1998-07-08,467.92,470.58,467.37,469.07,25930000.0,469.07
1998-07-07,477.63,477.63,466.77,467.92,26520000.0,467.92
1998-07-06,479.39,479.39,475.96,477.63,22050000.0,477.63
1998-07-02,479.49,482.6,478.3,479.39,22050000.0,479.39
1998-07-01,467.76,479.55,467.76,479.49,23740000.0,479.49
1998-06-30,468.46,472.92,467.76,467.76,34510000.0,467.76
1998-06-29,471.35,472.66,468.46,468.46,23390000.0,468.46
1998-06-26,472.15,474.52,470.71,471.35,20420000.0,471.35
1998-06-25,472.25,476.32,471.93,472.15,26430000.0,472.15
1998-06-24,469.84,474.23,469.04,472.25,32160000.0,472.25
1998-06-23,464.39,470.16,464.39,469.84,25220000.0,469.84
1998-06-22,460.16,468.56,460.16,464.39,21660000.0,464.39
1998-06-19,465.32,466.38,459.04,460.16,20090000.0,460.16
1998-06-18,472.89,472.89,465.32,465.32,20520000.0,465.32
1998-06-17,459.43,477.41,459.43,472.89,36480000.0,472.89
1998-06-16,450.32,459.43,450.32,459.43,26420000.0,459.43
1998-06-15,462.12,462.12,450.32,450.32,27350000.0,450.32
1998-06-12,455.1,462.15,450.04,462.12,28830000.0,462.12
1998-06-11,466.45,467.5,454.88,455.1,26600000.0,455.1
1998-06-10,470.96,474.65,465.77,466.45,26660000.0,466.45
1998-06-09,477.28,477.47,470.36,470.96,19910000.0,470.96
1998-06-08,483.69,483.69,477.21,477.28,22020000.0,477.28
1998-06-05,471.7,483.69,471.67,483.69,28090000.0,483.69
1998-06-04,463.98,473.91,463.62,471.7,22330000.0,471.7
1998-06-03,468.78,469.49,463.59,463.98,23440000.0,463.98
1998-06-02,470.29,472.76,467.53,468.78,24410000.0,468.78
1998-06-01,474.3,474.3,468.11,470.29,22910000.0,470.29
1998-05-29,476.96,478.21,472.86,474.3,25790000.0,474.3
1998-05-28,475.68,476.99,474.75,476.96,25980000.0,476.96
1998-05-27,474.59,478.98,468.95,475.68,33290000.0,475.68
1998-05-26,480.48,482.41,474.36,474.59,30550000.0,474.59
1998-05-22,481.54,482.31,479.36,480.48,21250000.0,480.48
1998-05-21,485.19,487.02,480.26,481.54,27110000.0,481.54
1998-05-20,486.7,487.92,481.8,485.19,26570000.0,485.19
1998-05-19,486.0,489.87,485.16,486.7,25440000.0,486.7
1998-05-18,493.75,493.75,483.88,486.0,22290000.0,486.0
1998-05-15,497.95,498.17,493.37,493.75,25550000.0,493.75
1998-05-14,496.06,499.78,495.42,497.95,24240000.0,497.95
1998-05-13,494.36,497.15,492.95,496.06,27600000.0,496.06
1998-05-12,491.19,494.81,491.19,494.36,26800000.0,494.36
1998-05-11,489.2,494.3,488.4,491.19,32830000.0,491.19
1998-05-08,486.86,492.21,486.57,489.2,28810000.0,489.2
1998-05-07,494.23,494.23,486.73,486.86,29640000.0,486.86
1998-05-06,495.93,497.21,493.72,494.23,28340000.0,494.23
1998-05-05,499.87,499.97,494.01,495.93,24620000.0,495.93
1998-05-04,503.75,503.85,498.75,499.87,26310000.0,499.87
1998-05-01,488.3,504.04,488.14,503.75,27170000.0,503.75
1998-04-30,485.71,491.6,485.71,488.3,34860000.0,488.3
1998-04-29,481.64,487.08,481.54,485.71,36370000.0,485.71
1998-04-28,484.15,485.31,480.66,481.64,28870000.0,481.64
1998-04-27,484.58,486.91,480.75,484.15,42000000.0,484.15
1998-04-24,489.91,490.31,484.09,484.58,32860000.0,484.58
1998-04-23,490.31,492.61,488.26,489.91,28820000.0,489.91
1998-04-22,493.84,494.94,490.31,490.31,29430000.0,490.31
1998-04-21,490.37,495.22,489.12,493.84,33900000.0,493.84
1998-04-20,489.48,492.15,487.71,490.37,24720000.0,490.37
1998-04-17,489.36,490.0,485.71,489.48,26800000.0,489.48
1998-04-16,481.48,489.73,479.83,489.36,28270000.0,489.36
1998-04-15,475.6,483.32,475.6,481.48,25120000.0,481.48
1998-04-14,475.54,477.13,473.05,475.6,23460000.0,475.6
1998-04-13,477.04,477.35,472.44,475.54,21720000.0,475.54
1998-04-09,473.21,480.04,473.21,477.04,25450000.0,477.04
1998-04-08,480.44,480.59,472.17,473.21,26170000.0,473.21
1998-04-07,480.81,485.04,477.96,480.44,29350000.0,480.44
1998-04-06,483.72,485.81,480.69,480.81,27890000.0,480.81
1998-04-03,486.51,487.58,482.62,483.72,31250000.0,483.72
1998-04-02,482.25,487.28,481.12,486.51,33500000.0,486.51
1998-04-01,477.38,484.61,476.49,482.25,29770000.0,482.25
1998-03-31,481.82,483.6,476.64,477.38,33590000.0,477.38
1998-03-30,483.23,484.82,479.61,481.82,24950000.0,481.82
1998-03-27,487.55,490.0,480.81,483.23,32170000.0,483.23
1998-03-26,486.08,490.8,483.48,487.55,29810000.0,487.55
1998-03-25,490.25,493.5,483.23,486.08,38830000.0,486.08
1998-03-24,497.02,497.24,489.82,490.25,25390000.0,490.25
1998-03-23,488.99,506.28,488.69,497.02,34460000.0,497.02
1998-03-20,476.89,490.65,476.89,488.99,27390000.0,488.99
1998-03-19,470.66,476.89,470.66,476.89,34120000.0,476.89
1998-03-18,460.92,470.66,459.51,470.66,25890000.0,470.66
1998-03-17,466.16,466.16,456.47,460.92,27110000.0,460.92
1998-03-16,464.41,466.71,464.26,466.16,26980000.0,466.16
1998-03-13,462.6,465.48,462.02,464.41,26120000.0,464.41
1998-03-12,464.1,464.1,460.24,462.6,29630000.0,462.6
1998-03-11,461.44,465.45,461.44,464.1,27970000.0,464.1
1998-03-10,454.57,461.44,454.57,461.44,27660000.0,461.44
1998-03-09,464.38,464.41,453.01,454.57,24130000.0,454.57
1998-03-06,464.1,465.97,463.67,464.38,28880000.0,464.38
1998-03-05,464.84,466.56,462.6,464.07,31170000.0,464.07
1998-03-04,469.74,469.8,463.31,464.84,27110000.0,464.84
1998-03-03,463.55,469.77,462.57,469.74,26000000.0,469.74
1998-03-02,460.46,464.81,459.9,463.55,27400000.0,463.55
1998-02-27,454.72,461.28,453.84,460.46,25050000.0,460.46
1998-02-26,446.11,454.82,446.11,454.72,28960000.0,454.72
1998-02-25,445.41,447.89,444.09,446.11,24640000.0,446.11
1998-02-24,444.0,446.91,442.37,445.41,24190000.0,445.41
1998-02-23,453.01,453.01,441.97,444.0,25780000.0,444.0
1998-02-20,449.45,453.04,448.35,453.01,25060000.0,453.01
1998-02-19,451.63,452.15,447.55,449.39,25370000.0,449.39
1998-02-18,444.92,451.63,444.06,451.63,26300000.0,451.63
1998-02-17,446.6,448.01,443.75,444.92,26520000.0,444.92
1998-02-13,445.68,446.82,444.39,446.6,25030000.0,446.6
1998-02-12,444.92,446.69,441.27,445.68,32840000.0,445.68
1998-02-11,445.65,448.38,444.15,444.92,25890000.0,444.92
1998-02-10,445.93,446.72,443.01,445.65,29610000.0,445.65
1998-02-09,449.64,449.91,444.3,445.93,24500000.0,445.93
1998-02-06,446.08,450.06,446.08,449.64,27010000.0,449.64
1998-02-05,444.52,447.7,442.34,446.08,29890000.0,446.08
1998-02-04,442.4,446.82,441.36,444.52,27860000.0,444.52
1998-02-03,439.77,442.68,437.93,442.4,24660000.0,442.4
1998-02-02,432.65,440.75,432.65,439.77,30290000.0,439.77
1998-01-30,436.98,437.19,432.41,432.65,28220000.0,432.65
1998-01-29,432.01,440.04,431.86,436.98,31110000.0,436.98
1998-01-28,430.94,434.52,428.24,432.01,25740000.0,432.01
1998-01-27,428.0,435.44,427.75,430.94,28850000.0,430.94
1998-01-26,423.12,430.57,423.12,428.0,25770000.0,428.0
1998-01-23,428.73,429.22,421.37,423.12,31660000.0,423.12
1998-01-22,440.19,440.19,426.49,428.73,27200000.0,428.73
1998-01-21,444.33,444.33,437.37,440.19,25610000.0,440.19
1998-01-20,441.42,444.64,440.13,444.33,32410000.0,444.33
1998-01-16,434.34,444.64,434.34,441.42,36110000.0,441.42
1998-01-15,434.71,439.64,434.13,434.34,23020000.0,434.34
1998-01-14,429.77,434.71,428.46,434.71,23890000.0,434.71
1998-01-13,419.93,432.19,419.93,429.77,28830000.0,429.77
1998-01-12,414.63,421.44,408.56,419.93,37940000.0,419.93
1998-01-09,429.77,429.77,411.69,414.63,31910000.0,414.63
1998-01-08,439.15,439.15,429.5,429.77,22920000.0,429.77
1998-01-07,431.06,439.15,430.42,439.15,29860000.0,439.15
1998-01-06,445.9,445.9,426.8,431.06,29430000.0,431.06
1998-01-05,453.5,454.05,443.47,445.9,26940000.0,445.9
1998-01-02,454.36,455.31,450.83,453.5,16870000.0,453.5
1997-12-31,454.75,456.87,453.13,454.36,33680000.0,454.36
1997-12-30,451.23,455.09,449.97,454.75,30250000.0,454.75
1997-12-29,442.68,451.87,442.68,451.23,26480000.0,451.23
1997-12-26,443.23,445.22,442.56,442.68,8840000.0,442.68
1997-12-24,439.15,444.49,439.15,443.23,14580000.0,443.23
1997-12-23,444.7,445.01,438.97,439.15,28390000.0,439.15
1997-12-22,442.89,447.12,441.45,444.7,28110000.0,444.7
1997-12-19,445.93,445.96,431.7,442.89,34780000.0,442.89
1997-12-18,451.44,453.22,445.53,445.93,29950000.0,445.93
1997-12-17,455.52,457.08,450.89,451.44,29340000.0,451.44
1997-12-16,455.21,457.79,454.79,455.52,36680000.0,455.52
