Date,Adjusted Close,High (est),Low (est)
2009-09-09,31.3830838901,0.032251,0.031482
2009-09-08,31.5900870307,0.032033,0.031282
2009-09-07,31.8071216145,0,0
2009-09-04,31.8184566139,0.031808,0.031053
2009-09-03,31.9088173635,0,0
2009-09-02,31.7673108018,0,0
2009-09-01,31.7673108018,0,0
2009-08-31,31.5673505207,0,0
2009-08-28,31.5673505207,0,0
2009-08-27,31.4108826144,0.032216,0.031461
2009-08-26,31.3830838901,0.032251,0.031482
2009-08-25,31.5182001847,0.032106,0.031354
2009-08-24,31.6848749081,0,0
2009-08-21,31.8184566139,0.031808,0.031053
2009-08-20,32.0695781568,0,0
2009-08-19,32.0695781568,0,0
2009-08-18,32.0522066342,0,0
2009-08-17,31.7821524145,0.031844,0.031089
2009-08-14,32.0891307696,0,0
2009-08-13,32.350629058,0.031265,0.030561
2009-08-12,31.9996928029,0.031601,0.030904
2009-08-11,31.7099930872,0.031917,0.031159
2009-08-10,31.4894179811,0,0
2009-08-07,31.2148832563,0.032421,0.031656
2009-08-06,31.1153289668,0,0
2009-08-05,31.0929804487,0,0
2009-08-04,31.227457679,0,0
2009-08-03,31.4536624645,0.032179,0.031412
2009-07-31,31.5673505207,0,0
2009-07-30,31.2336023588,0.032399,0.031639
2009-07-29,30.8288965413,0.032808,0.03207
2009-07-28,30.836691963,0.032826,0.032037
2009-07-27,31.0352746932,0,0
2009-07-24,31.1153289668,0,0
2009-07-23,31.1153289668,0,0
2009-07-22,31.0929804487,0,0
2009-07-21,31.378160173,0,0
2009-07-20,31.8184566139,0,0
2009-07-17,31.8184566139,0.031808,0.031053
2009-07-16,32.110047555,0,0
2009-07-15,32.5209597586,0.031093,0.030409
2009-07-14,32.7482315955,0.030902,0.030174
2009-07-13,32.3734602373,0.031257,0.030526
2009-07-10,31.6877865764,0,0
2009-07-09,31.6877865764,0,0
2009-07-08,31.3752066842,0,0
2009-07-07,31.3752066842,0.032253,0.031496
2009-07-06,31.2148832563,0.032421,0.031656
2009-07-03,31.1153289668,0,0
2009-07-02,31.0929804487,0,0
2009-07-01,31.19005661,0,0
2009-06-30,31.2148832563,0.032421,0.031656
2009-06-29,31.19005661,0,0
2009-06-26,31.2148832563,0.032421,0.031656
2009-06-25,31.227457679,0,0
2009-06-24,31.2429703317,0,0
2009-06-23,31.2429703317,0.032396,0.031623
2009-06-22,31.0929804487,0,0
2009-06-19,31.19005661,0,0
2009-06-18,31.1449830104,0,0
2009-06-17,31.1449830104,0,0
2009-06-16,31.1449830104,0.032494,0.031727
2009-06-15,30.922128803,0,0
2009-06-12,30.8995794567,0.032733,0.031997
2009-06-11,31.0732707725,0,0
2009-06-10,31.2851958453,0.032348,0.031585
2009-06-09,31.2429703317,0.032396,0.031623
2009-06-08,30.9821016399,0,0
2009-06-05,30.7935813859,0.032846,0.032107
2009-06-04,30.7435953405,0,0
2009-06-03,30.7435953405,0,0
2009-06-02,30.7435953405,0.03291,0.032149
2009-06-01,30.9706831513,0.032658,0.031924
2009-05-29,31.227457679,0,0
2009-05-28,31.227457679,0,0
2009-05-27,31.2429703317,0.032396,0.031623
2009-05-26,31.0929804487,0,0
2009-05-25,31.2650463035,0,0
2009-05-22,31.5182001847,0.032106,0.031354
2009-05-21,31.7241773128,0,0
2009-05-20,31.9676742878,0,0
2009-05-19,32.193262594,0.031411,0.030718
2009-05-18,32.2167024272,0,0
2009-05-15,32.1155130774,0.031487,0.030792
2009-05-14,32.0894396863,0.03152,0.03081
2009-05-13,32.193262594,0.031411,0.030718
2009-05-12,32.2995329488,0,0
2009-05-11,32.4811365799,0.031131,0.030447
2009-05-08,32.718444696,0.030928,0.030204
2009-05-07,32.8256302521,0,0
2009-05-06,32.8256302521,0.030829,0.030103
2009-05-05,32.9376424553,0,0
2009-05-04,33.0455069676,0,0
2009-05-01,33.0455069676,0,0
2009-04-30,33.2785346796,0.030385,0.029717
2009-04-29,33.4734756179,0.030215,0.029537
2009-04-28,33.4525358695,0,0
2009-04-27,33.4525358695,0.030257,0.029533
2009-04-24,33.7986277757,0.029917,0.02926
2009-04-23,34.0582054732,0,0
2009-04-22,33.9945268812,0,0
2009-04-21,33.6957876896,0,0
2009-04-20,33.5152092019,0.030178,0.029501
2009-04-17,33.4006913943,0,0
2009-04-16,33.4006913943,0,0
2009-04-15,33.3729358839,0.03033,0.029604
2009-04-14,33.4890574505,0,0
2009-04-13,33.5989893424,0,0
2009-04-10,33.5989893424,0.030102,0.029427
2009-04-09,33.6273484499,0.03007,0.029409
2009-04-08,33.4734756179,0.030215,0.029537
2009-04-07,33.2938246614,0.030402,0.029674
2009-04-06,33.3550140925,0,0
2009-04-03,33.6830759385,0.030027,0.029353
2009-04-02,33.9430639046,0,0
2009-04-01,33.9430639046,0,0
2009-03-31,33.9247548936,0,0
2009-03-30,33.6519046978,0,0
2009-03-27,33.5334160491,0,0
2009-03-26,33.542414383,0.030146,0.029484
2009-03-25,33.3729358839,0,0
2009-03-24,33.3729358839,0.03033,0.029604
2009-03-23,33.8472473726,0,0
2009-03-20,33.8472473726,0,0
2009-03-19,34.5295521172,0,0
2009-03-18,34.649914588,0,0
2009-03-17,34.6782723285,0.029175,0.028502
2009-03-16,34.8423557614,0,0
2009-03-13,35.1678031728,0.02879,0.028085
2009-03-12,35.2739907229,0,0
2009-03-11,35.2739907229,0.028667,0.028036
2009-03-10,35.6325852866,0.028404,0.027728
2009-03-09,35.763076769,0,0
2009-03-06,35.934642073,0.028164,0.027497
2009-03-05,36.1489771647,0.027986,0.027344
2009-03-04,36.1828536693,0.02795,0.027329
2009-03-03,36.0058041356,0.028098,0.027453
2009-03-02,35.7962335203,0.028273,0.027603
2009-02-27,35.763076769,0,0
2009-02-26,35.8884729814,0.0282,0.027532
2009-02-25,35.8703216133,0,0
2009-02-24,35.8703216133,0,0
2009-02-23,35.763076769,0,0
2009-02-20,36.0275971394,0.028091,0.027426
2009-02-19,36.2701253858,0.027909,0.027237
2009-02-18,35.7229612906,0.02832,0.02767
2009-02-17,34.8575372453,0.029009,0.028371
2009-02-16,34.576353232,0,0
2009-02-13,34.9437754653,0.028954,0.028285
2009-02-12,35.5227167774,0.028471,0.027834
2009-02-11,35.8884729814,0.0282,0.027532
2009-02-10,36.0218868985,0,0
2009-02-09,36.1968675231,0.027949,0.027308
2009-02-06,36.3168866259,0.027873,0.027202
2009-02-05,36.1828536693,0.02795,0.027329
2009-02-04,36.0058041356,0,0
2009-02-03,36.0058041356,0.028098,0.027453
2009-02-02,35.4773477135,0.028527,0.027851
2009-01-30,34.341838662,0,0
2009-01-29,33.3490073668,0.030328,0.029648
2009-01-28,32.9612013699,0,0
2009-01-27,32.8093677307,0,0
2009-01-26,32.8093677307,0,0
2009-01-23,32.718444696,0.030928,0.030204
2009-01-22,32.9425251763,0.03072,0.029996
2009-01-21,33.1787204958,0,0
2009-01-20,32.8667352486,0.030766,0.03009
2009-01-19,32.350629058,0.031265,0.030561
2009-01-16,31.9612374113,0.031639,0.030941
2009-01-15,31.4894179811,0,0
2009-01-14,31.179845348,0.032457,0.031691
2009-01-13,30.5462898476,0,0
2009-01-12,29.6008619771,0.034179,0.033391
2009-01-09,29.2584161834,0,0
2009-01-08,29.2513126527,0,0
2009-01-07,29.2513126527,0,0
2009-01-06,29.2513126527,0.034566,0.033812
2009-01-05,29.3151969981,0.034499,0.03373
2009-01-02,29.4795677116,0.034298,0.03355
2009-01-01,29.770321966,0.033988,0.033197
2008-12-31,29.2919262664,0,0
2008-12-30,29.0082093232,0,0
2008-12-29,28.5593520454,0,0
2008-12-26,28.5593520454,0,0
2008-12-25,28.5593520454,0,0
2008-12-24,28.37869668,0.035631,0.034849
2008-12-23,28.2721476937,0.035808,0.034938
2008-12-22,27.8939249821,0.036298,0.035408
2008-12-19,27.4508081518,0,0
2008-12-18,27.4508081518,0.036873,0.03599
2008-12-17,27.6053212017,0.036632,0.035823
2008-12-16,27.7294053706,0,0
2008-12-15,27.7294053706,0.036473,0.035657
2008-12-12,27.8082896511,0,0
2008-12-11,27.9104298485,0.036266,0.035397
2008-12-10,28.0737215929,0,0
2008-12-09,28.0737215929,0,0
2008-12-08,28.0859429855,0.03605,0.035166
2008-12-05,27.9641276171,0,0
2008-12-04,27.9641276171,0,0
2008-12-03,27.9641276171,0,0
2008-12-02,27.9800110801,0,0
2008-12-01,27.7166471726,0,0
2008-11-28,27.3705646,0,0
2008-11-27,27.3705646,0.036981,0.036095
2008-11-26,27.3755098689,0.036977,0.036087
2008-11-25,27.4994225121,0,0
2008-11-24,27.4994225121,0.036809,0.035926
2008-11-21,27.5197798418,0.036746,0.035934
2008-11-20,27.4456849894,0,0
2008-11-19,27.4456849894,0.036881,0.035996
2008-11-18,27.4508081518,0,0
2008-11-17,27.4508081518,0.036873,0.03599
2008-11-14,27.4913333572,0,0
2008-11-13,27.4913333572,0.036784,0.035971
2008-11-12,27.2378628083,0.037161,0.036271
2008-11-11,26.9824694896,0,0
2008-11-10,26.9994438115,0.03745,0.03663
2008-11-07,26.8977723265,0,0
2008-11-06,26.8609970265,0.037682,0.036781
2008-11-05,26.9824694896,0,0
2008-11-04,27.0546666595,0.037373,0.036556
2008-11-03,26.9722805872,0.037538,0.036618
2008-10-31,26.8224514648,0,0
2008-10-30,27.0676284697,0,0
2008-10-29,27.2191056346,0,0
2008-10-28,27.0910938029,0,0
2008-10-27,27.0910938029,0.037328,0.036502
2008-10-24,26.9259455719,0,0
2008-10-23,26.7419005469,0,0
2008-10-22,26.4411763151,0,0
2008-10-21,26.3416458787,0.038394,0.037536
2008-10-20,26.3592128085,0.038365,0.037514
2008-10-17,26.2642286459,0.038507,0.037647
2008-10-16,26.1525425502,0.038673,0.037806
2008-10-15,26.1357963708,0,0
2008-10-14,26.1525425502,0,0
2008-10-13,26.1525425502,0.038673,0.037806
2008-10-10,26.1357963708,0,0
2008-10-09,26.1357963708,0,0
2008-10-08,26.1271241352,0,0
2008-10-07,26.1271241352,0.038711,0.037843
2008-10-06,25.9934704402,0.038941,0.038007
2008-10-03,25.8103148342,0.039208,0.038286
2008-10-02,25.4329320864,0,0
2008-10-01,25.4329320864,0,0
2008-09-30,25.1031740453,0.040322,0.039355
2008-09-29,25.0396879053,0.040404,0.039474
2008-09-26,25.045582961,0,0
2008-09-25,25.045582961,0,0
2008-09-24,25.045582961,0.040398,0.039461
2008-09-23,25.1706570548,0.040214,0.03925
2008-09-22,25.3021711793,0,0
2008-09-19,25.43209123,0,0
2008-09-18,25.5340445416,0.039622,0.03871
2008-09-17,25.549701835,0,0
2008-09-16,25.6058340332,0,0
2008-09-15,25.6058340332,0.039511,0.038602
2008-09-12,25.7231418245,0.039308,0.038448
2008-09-11,25.6148197101,0,0
2008-09-10,25.5240078818,0,0
2008-09-09,25.3976639229,0,0
2008-09-08,25.3976639229,0.039829,0.038923
2008-09-05,25.2269797503,0.040135,0.039151
2008-09-04,24.9482946593,0.040552,0.039619
2008-09-03,24.7282366789,0,0
2008-09-02,24.6674823381,0,0
2008-09-01,24.6066019513,0,0
2008-08-29,24.5940747955,0,0
2008-08-28,24.5589217651,0,0
2008-08-27,24.5589217651,0,0
2008-08-26,24.4269438962,0,0
2008-08-25,24.3665904805,0,0
2008-08-22,24.3740737852,0.041511,0.040549
2008-08-21,24.4728547096,0,0
2008-08-20,24.5548210936,0,0
2008-08-19,24.5548210936,0.041186,0.04027
2008-08-18,24.5113659204,0,0
2008-08-15,24.2878793767,0.041659,0.040692
2008-08-14,24.2362550139,0,0
2008-08-13,24.3143948512,0.041621,0.040641
2008-08-12,24.3194801468,0,0
2008-08-11,23.9835185261,0,0
2008-08-08,23.6197782575,0.042817,0.041864
2008-08-07,23.564397965,0.042927,0.041953
2008-08-06,23.4857558891,0,0
2008-08-05,23.4402835337,0,0
2008-08-04,23.4525426074,0,0
2008-08-01,23.4402835337,0,0
2008-07-31,23.4309466571,0,0
2008-07-30,23.3448501261,0,0
2008-07-29,23.3448501261,0,0
2008-07-28,23.3448501261,0,0
2008-07-25,23.3448501261,0.04335,0.042328
2008-07-24,23.2899906607,0.043432,0.042447
2008-07-23,23.2345786293,0,0
2008-07-22,23.2229238126,0,0
2008-07-21,23.2229238126,0,0
2008-07-18,23.2345786293,0,0
2008-07-17,23.1808266746,0,0
2008-07-16,23.1674543601,0.043682,0.042652
2008-07-15,23.2229238126,0,0
2008-07-14,23.3197534636,0,0
2008-07-11,23.4614563464,0,0
2008-07-10,23.4614563464,0,0
2008-07-09,23.5075635586,0,0
2008-07-08,23.5075635586,0,0
2008-07-07,23.4525426074,0,0
2008-07-04,23.4402835337,0,0
2008-07-03,23.4402835337,0,0
2008-07-02,23.4525426074,0,0
2008-07-01,23.4525426074,0,0
2008-06-30,23.4402835337,0,0
2008-06-27,23.5175699765,0,0
2008-06-26,23.6054490819,0,0
2008-06-25,23.6054490819,0.042852,0.04188
2008-06-24,23.6197782575,0.042817,0.041864
2008-06-23,23.6054490819,0.042852,0.04188
2008-06-20,23.6615825813,0,0
2008-06-19,23.6615825813,0,0
2008-06-18,23.6615825813,0.042741,0.04179
2008-06-17,23.7384779363,0.042607,0.04165
2008-06-16,23.7871525589,0,0
2008-06-13,23.7330130959,0.042653,0.041624
2008-06-12,23.6550339095,0,0
2008-06-11,23.6550339095,0.042757,0.041797
2008-06-10,23.564397965,0.042927,0.041953
2008-06-09,23.6172680017,0,0
2008-06-06,23.7729587349,0.042581,0.041554
2008-06-05,23.7871525589,0,0
2008-06-04,23.7330130959,0.042653,0.041624
2008-06-03,23.6758118436,0,0
2008-06-02,23.6758118436,0,0
2008-05-30,23.6758118436,0.04272,0.04176
2008-05-29,23.6197782575,0.042817,0.041864
2008-05-28,23.564397965,0.042927,0.041953
2008-05-27,23.5513006206,0,0
2008-05-26,23.5513006206,0,0
2008-05-23,23.6054490819,0.042852,0.04188
2008-05-22,23.6615825813,0.042741,0.04179
2008-05-21,23.7175899134,0.042645,0.041687
2008-05-20,23.7330130959,0.042653,0.041624
2008-05-19,23.7594592347,0.042569,0.041613
2008-05-16,23.8263724586,0,0
2008-05-15,23.8263724586,0.042492,0.041455
2008-05-14,23.7930386328,0,0
2008-05-13,23.7930386328,0,0
2008-05-12,23.7930386328,0.042545,0.041519
2008-05-09,23.8463721322,0.042456,0.04142
2008-05-08,23.7648797854,0,0
2008-05-07,23.7175899134,0.042645,0.041687
2008-05-06,23.7729587349,0.042581,0.041554
2008-05-05,23.7648797854,0,0
2008-05-02,23.6758118436,0,0
2008-05-01,23.6758118436,0.04272,0.04176
2008-04-30,23.6197782575,0.042817,0.041864
2008-04-29,23.6054490819,0.042852,0.04188
2008-04-28,23.6197782575,0.042817,0.041864
2008-04-25,23.5030330664,0.043039,0.042062
2008-04-24,23.4038569556,0,0
2008-04-23,23.4038569556,0,0
2008-04-22,23.4038569556,0.043241,0.042221
2008-04-21,23.4309466571,0,0
2008-04-18,23.3841548966,0.043277,0.042257
2008-04-17,23.4402835337,0,0
2008-04-16,23.4958541565,0,0
2008-04-15,23.4958541565,0,0
2008-04-14,23.4958541565,0,0
2008-04-11,23.4958541565,0,0
2008-04-10,23.5513006206,0,0
2008-04-09,23.5513006206,0,0
2008-04-08,23.564397965,0.042927,0.041953
2008-04-07,23.5732302397,0,0
2008-04-04,23.5781769825,0,0
2008-04-03,23.5781769825,0,0
2008-04-02,23.5781769825,0.042892,0.041937
2008-04-01,23.5175699765,0,0
2008-03-31,23.5175699765,0,0
2008-03-28,23.5175699765,0,0
2008-03-27,23.6260283229,0.042815,0.041843
2008-03-26,23.7384779363,0.042607,0.04165
2008-03-25,23.7871525589,0,0
2008-03-24,23.7871525589,0,0
2008-03-21,23.6931453361,0.042724,0.041694
2008-03-20,23.564397965,0.042927,0.041953
2008-03-19,23.5513006206,0,0
2008-03-18,23.5513006206,0,0
2008-03-17,23.6260283229,0.042815,0.041843
2008-03-14,23.7175899134,0.042645,0.041687
2008-03-13,23.7930386328,0.042545,0.041519
2008-03-12,23.906458808,0,0
2008-03-11,23.906458808,0,0
2008-03-10,23.906458808,0,0
2008-03-07,23.906458808,0.04235,0.041316
2008-03-06,24.0030339835,0,0
2008-03-05,24.0808345454,0,0
2008-03-04,24.0808345454,0,0
2008-03-03,24.0808345454,0,0
2008-02-29,24.0808345454,0.042013,0.041046
2008-02-28,24.2435409146,0.041702,0.040799
2008-02-27,24.4139432913,0,0
2008-02-26,24.4728547096,0,0
2008-02-25,24.4728547096,0,0
2008-02-22,24.5322918558,0.041223,0.040307
2008-02-21,24.5940747955,0,0
2008-02-20,24.5940747955,0,0
2008-02-19,24.5940747955,0,0
2008-02-18,24.5940747955,0,0
2008-02-15,24.6545284205,0,0
2008-02-14,24.6545284205,0,0
2008-02-13,24.6545284205,0,0
2008-02-12,24.7152799747,0,0
2008-02-11,24.7282366789,0,0
2008-02-08,24.6674823381,0,0
2008-02-07,24.6066019513,0,0
2008-02-06,24.5460213354,0,0
2008-02-05,24.4873571775,0,0
2008-02-04,24.4873571775,0.041299,0.040381
2008-02-01,24.4728547096,0,0
2008-01-31,24.4728547096,0,0
2008-01-30,24.5322918558,0,0
2008-01-29,24.5322918558,0,0
2008-01-28,24.5322918558,0.041223,0.040307
2008-01-25,24.6182327555,0,0
2008-01-24,24.7152799747,0,0
2008-01-23,24.7282366789,0,0
2008-01-22,24.6198692193,0,0
2008-01-21,24.4873571775,0.041299,0.040381
2008-01-18,24.4269438962,0,0
2008-01-17,24.3429828918,0,0
2008-01-16,24.3143948512,0,0
2008-01-15,24.3143948512,0.041621,0.040641
2008-01-14,24.4139432913,0,0
2008-01-11,24.4139432913,0,0
2008-01-10,24.4139432913,0,0
2008-01-09,24.4139432913,0,0
2008-01-08,24.4959348996,0,0
2008-01-07,24.4959348996,0,0
2008-01-04,24.4959348996,0,0
2008-01-03,24.5460213354,0,0
2008-01-02,24.5460213354,0,0
2008-01-01,24.5460213354,0,0
2007-12-31,24.5548210936,0.041186,0.04027
2007-12-28,24.6545284205,0,0
2007-12-27,24.7152799747,0,0
2007-12-26,24.7152799747,0,0
2007-12-25,24.7152799747,0,0
2007-12-24,24.7282366789,0,0
2007-12-21,24.7282366789,0,0
2007-12-20,24.7282366789,0,0
2007-12-19,24.7152799747,0,0
2007-12-18,24.7282366789,0,0
2007-12-17,24.5961315204,0,0
2007-12-14,24.4728547096,0,0
2007-12-13,24.4728547096,0,0
2007-12-12,24.4728547096,0,0
2007-12-11,24.4728547096,0,0
2007-12-10,24.4873571775,0,0
2007-12-07,24.4873571775,0.041299,0.040381
2007-12-06,24.4728547096,0,0
2007-12-05,24.4728547096,0,0
2007-12-04,24.4728547096,0,0
2007-12-03,24.4649515105,0.041337,0.040418
2007-11-30,24.3665904805,0,0
2007-11-29,24.3665904805,0,0
2007-11-28,24.3524678791,0,0
2007-11-27,24.3524678791,0,0
2007-11-26,24.3524678791,0,0
2007-11-23,24.3524678791,0,0
2007-11-22,24.3524678791,0.041548,0.040585
2007-11-21,24.4376887811,0,0
2007-11-20,24.4873571775,0.041299,0.040381
2007-11-19,24.4728547096,0,0
2007-11-16,24.4873571775,0.041299,0.040381
2007-11-15,24.4959348996,0,0
2007-11-14,24.522004821,0,0
2007-11-13,24.522004821,0,0
2007-11-12,24.518998546,0,0
2007-11-09,24.518998546,0,0
2007-11-08,24.518998546,0,0
2007-11-07,24.6545284205,0,0
2007-11-06,24.6545284205,0,0
2007-11-05,24.6545284205,0,0
2007-11-02,24.7152799747,0,0
2007-11-01,24.7152799747,0,0
2007-10-31,24.7152799747,0,0
2007-10-30,24.7152799747,0,0
2007-10-29,24.77676138,0,0
2007-10-26,24.8379324905,0,0
2007-10-25,24.8974226188,0,0
2007-10-24,24.8974226188,0,0
2007-10-23,24.8974226188,0,0
2007-10-22,24.8974226188,0,0
2007-10-19,24.8974226188,0.040663,0.039673
2007-10-18,24.9135499816,0,0
2007-10-17,24.9135499816,0,0
2007-10-16,24.8974226188,0.040663,0.039673
2007-10-15,24.9135499816,0,0
2007-10-12,24.8974226188,0.040663,0.039673
2007-10-11,24.9860078356,0,0
2007-10-10,25.0396879053,0.040404,0.039474
2007-10-09,24.9772706837,0.040509,0.039569
2007-10-08,24.9618084331,0,0
2007-10-05,24.9772706837,0.040509,0.039569
2007-10-04,24.9135499816,0,0
2007-10-03,24.9135499816,0,0
2007-10-02,24.8974226188,0,0
2007-10-01,24.8974226188,0.040663,0.039673
2007-09-28,24.9618084331,0,0
2007-09-27,25.0227707214,0,0
2007-09-26,25.0227707214,0,0
2007-09-25,25.0227707214,0.040435,0.039497
2007-09-24,25.0856675547,0.04033,0.039402
2007-09-21,25.1481224412,0.04025,0.039285
2007-09-20,25.2338547489,0.040118,0.039147
2007-09-19,25.3389078931,0,0
2007-09-18,25.3389078931,0,0
2007-09-17,25.3389078931,0.039958,0.038978
2007-09-14,25.43209123,0,0
2007-09-13,25.43209123,0,0
2007-09-12,25.5340445416,0,0
2007-09-11,25.5340445416,0.039622,0.03871
2007-09-10,25.6012452446,0,0
2007-09-07,25.6672852482,0,0
2007-09-06,25.6672852482,0,0
2007-09-05,25.6672852482,0,0
2007-09-04,25.6672852482,0,0
2007-09-03,25.6672852482,0,0
2007-08-31,25.6672852482,0,0
2007-08-30,25.681523428,0,0
2007-08-29,25.681523428,0,0
2007-08-28,25.6672852482,0,0
2007-08-27,25.7578606551,0,0
2007-08-24,25.7578606551,0,0
2007-08-23,25.8163117784,0,0
2007-08-22,25.8163117784,0.039216,0.03826
2007-08-21,25.7231418245,0,0
2007-08-20,25.7231418245,0,0
2007-08-17,25.7231418245,0.039308,0.038448
2007-08-16,25.6148197101,0,0
2007-08-15,25.549701835,0,0
2007-08-14,25.4864080986,0,0
2007-08-13,25.4864080986,0.039696,0.038783
2007-08-10,25.4931002924,0,0
2007-08-09,25.4931002924,0,0
2007-08-08,25.4931002924,0,0
2007-08-07,25.4931002924,0,0
2007-08-06,25.4931002924,0.03968,0.038778
2007-08-03,25.6012452446,0,0
2007-08-02,25.6012452446,0,0
2007-08-01,25.6012452446,0,0
2007-07-31,25.6012452446,0,0
2007-07-30,25.588667291,0,0
2007-07-27,25.4864080986,0.039696,0.038783
2007-07-26,25.4214236506,0.039792,0.038887
2007-07-25,25.4063749676,0,0
2007-07-24,25.4063749676,0,0
2007-07-23,25.4063749676,0,0
2007-07-20,25.4692064559,0,0
2007-07-19,25.4692064559,0,0
2007-07-18,25.4692064559,0,0
2007-07-17,25.4692064559,0,0
2007-07-16,25.4692064559,0.039718,0.038814
2007-07-13,25.5579296032,0,0
2007-07-12,25.5579296032,0.039585,0.038674
2007-07-11,25.6672852482,0,0
2007-07-10,25.681523428,0,0
2007-07-09,25.681523428,0,0
2007-07-06,25.681523428,0,0
2007-07-05,25.6672852482,0,0
2007-07-04,25.6672852482,0,0
2007-07-03,25.7324086821,0,0
2007-07-02,25.7324086821,0,0
2007-06-29,25.7983293002,0.039193,0.038336
2007-06-28,25.8163117784,0.039216,0.03826
2007-06-27,25.8234451058,0.039155,0.038298
2007-06-26,25.9309872705,0,0
2007-06-25,25.9309872705,0.039026,0.038108
2007-06-22,25.9495592467,0.038993,0.038085
2007-06-21,25.9309872705,0,0
2007-06-20,25.9309872705,0.039026,0.038108
2007-06-19,25.9985388821,0,0
2007-06-18,25.9985388821,0.038919,0.038013
2007-06-15,26.0175462332,0,0
2007-06-14,26.0175462332,0.038905,0.037972
2007-06-13,25.9251385699,0,0
2007-06-12,25.9251385699,0,0
2007-06-11,25.9251385699,0.03903,0.038121
2007-06-08,25.8633175395,0,0
2007-06-07,25.8633175395,0,0
2007-06-06,25.8633175395,0.039145,0.03819
2007-06-05,25.8825295514,0,0
2007-06-04,25.8825295514,0,0
2007-06-01,25.8825295514,0,0
2007-05-31,25.8825295514,0,0
2007-05-30,25.8825295514,0,0
2007-05-29,25.8825295514,0,0
2007-05-28,25.8825295514,0,0
2007-05-25,25.8825295514,0,0
2007-05-24,25.8825295514,0,0
2007-05-23,25.8825295514,0.039099,0.038179
2007-05-22,25.8163117784,0,0
2007-05-21,25.8163117784,0,0
2007-05-18,25.8163117784,0.039216,0.03826
2007-05-17,25.7983293002,0,0
2007-05-16,25.7983293002,0,0
2007-05-15,25.7983293002,0.039193,0.038336
2007-05-14,25.8163117784,0,0
2007-05-11,25.8163117784,0.039216,0.03826
2007-05-10,25.748111376,0,0
2007-05-09,25.748111376,0.03927,0.03841
2007-05-08,25.7324086821,0,0
2007-05-07,25.748111376,0,0
2007-05-04,25.748111376,0,0
2007-05-03,25.748111376,0.03927,0.03841
2007-05-02,25.7324086821,0,0
2007-05-01,25.7324086821,0,0
2007-04-30,25.7324086821,0,0
2007-04-27,25.7324086821,0,0
2007-04-26,25.7324086821,0,0
2007-04-25,25.7983293002,0,0
2007-04-24,25.7983293002,0,0
2007-04-23,25.7983293002,0,0
2007-04-20,25.7983293002,0,0
2007-04-19,25.7983293002,0,0
2007-04-18,25.7983293002,0,0
2007-04-17,25.7983293002,0.039193,0.038336
2007-04-16,25.8633175395,0,0
2007-04-13,25.8633175395,0.039145,0.03819
2007-04-12,25.9309872705,0,0
2007-04-11,25.9309872705,0.039026,0.038108
2007-04-10,25.9985388821,0,0
2007-04-09,25.9985388821,0,0
2007-04-06,25.9985388821,0,0
2007-04-05,25.9985388821,0,0
2007-04-04,25.9985388821,0,0
2007-04-03,25.9985388821,0,0
2007-04-02,25.9985388821,0.038919,0.038013
2007-03-30,26.0175462332,0.038905,0.037972
2007-03-29,25.9985388821,0,0
2007-03-28,25.9985388821,0.038919,0.038013
2007-03-27,26.0175462332,0,0
2007-03-26,26.0175462332,0.038905,0.037972
2007-03-23,25.9985388821,0.038919,0.038013
2007-03-22,26.065831865,0,0
2007-03-21,26.065831865,0,0
2007-03-20,26.065831865,0,0
2007-03-19,26.065831865,0.038833,0.037902
2007-03-16,26.1357963708,0,0
2007-03-15,26.1357963708,0,0
2007-03-14,26.203528043,0,0
2007-03-13,26.203528043,0.038598,0.037733
2007-03-12,26.2214612171,0.038582,0.037697
2007-03-09,26.203528043,0.038598,0.037733
2007-03-08,26.2214612171,0,0
2007-03-07,26.2214612171,0,0
2007-03-06,26.2214612171,0.038582,0.037697
2007-03-05,26.1525425502,0.038673,0.037806
2007-03-02,26.1357963708,0,0
2007-03-01,26.1357963708,0,0
2007-02-28,26.1357963708,0,0
2007-02-27,26.203528043,0,0
2007-02-26,26.203528043,0.038598,0.037733
2007-02-23,26.2214612171,0.038582,0.037697
2007-02-22,26.203528043,0,0
2007-02-21,26.203528043,0.038598,0.037733
2007-02-20,26.2973121517,0,0
2007-02-19,26.2973121517,0,0
2007-02-16,26.2973121517,0,0
2007-02-15,26.2973121517,0.03847,0.037588
2007-02-14,26.4374714145,0,0
2007-02-13,26.4374714145,0,0
2007-02-12,26.4374714145,0,0
2007-02-09,26.4374714145,0.038252,0.037403
2007-02-08,26.4971555304,0,0
2007-02-07,26.4971555304,0,0
2007-02-06,26.4971555304,0,0
2007-02-05,26.4971555304,0,0
2007-02-02,26.4824897778,0,0
2007-02-01,26.5533017703,0,0
2007-01-31,26.5533017703,0,0
2007-01-30,26.5533017703,0,0
2007-01-29,26.5709404253,0.038104,0.037172
2007-01-26,26.5533017703,0,0
2007-01-25,26.5533017703,0,0
2007-01-24,26.5533017703,0,0
2007-01-23,26.5533017703,0,0
2007-01-22,26.5533017703,0,0
2007-01-19,26.5533017703,0,0
2007-01-18,26.5533017703,0,0
2007-01-17,26.5533017703,0,0
2007-01-16,26.5709404253,0,0
2007-01-15,26.5709404253,0.038104,0.037172
2007-01-12,26.4971555304,0,0
2007-01-11,26.4971555304,0,0
2007-01-10,26.4276200343,0,0
2007-01-09,26.3592128085,0,0
2007-01-08,26.3592128085,0,0
